Hall,Room,Type,Sqft,College,Region,Elevator,Bathroom,AC,Floor,FilePath,Wawa,UStore,Nassau Street,Jadwin Gym,Frist,Street,EQuad,Dillon,RoomID
HARGADON,G309,SINGLE,188,Whitman College,WHIT,YES,NONE,YES,3,FloorPlan/Whitman College/HARGADON/3.pdf,5,7,11,14,7,10,18,6,HARGADONG309
HARGADON,G311,SINGLE,188,Whitman College,WHIT,YES,NONE,YES,3,FloorPlan/Whitman College/HARGADON/3.pdf,5,7,11,14,7,10,18,6,HARGADONG311
HARGADON,G401,SINGLE,181,Whitman College,WHIT,YES,UNISEX,YES,4,FloorPlan/Whitman College/HARGADON/4.pdf,5,7,11,14,7,10,18,6,HARGADONG401
HARGADON,G402,SINGLE,128,Whitman College,WHIT,YES,UNISEX,YES,4,FloorPlan/Whitman College/HARGADON/4.pdf,5,7,11,14,7,10,18,6,HARGADONG402
HARGADON,G403,SINGLE,185,Whitman College,WHIT,YES,UNISEX,YES,4,FloorPlan/Whitman College/HARGADON/4.pdf,5,7,11,14,7,10,18,6,HARGADONG403
HARGADON,G404,SINGLE,143,Whitman College,WHIT,YES,UNISEX,YES,4,FloorPlan/Whitman College/HARGADON/4.pdf,5,7,11,14,7,10,18,6,HARGADONG404
HARGADON,G405,SINGLE,165,Whitman College,WHIT,YES,UNISEX,YES,4,FloorPlan/Whitman College/HARGADON/4.pdf,5,7,11,14,7,10,18,6,HARGADONG405
HARGADON,G406,SINGLE,140,Whitman College,WHIT,YES,UNISEX,YES,4,FloorPlan/Whitman College/HARGADON/4.pdf,5,7,11,14,7,10,18,6,HARGADONG406
HARGADON,G407A,SINGLE,150,Whitman College,WHIT,YES,UNISEX,YES,4,FloorPlan/Whitman College/HARGADON/4.pdf,5,7,11,14,7,10,18,6,HARGADONG407A
HARGADON,G407B,SINGLE,110,Whitman College,WHIT,YES,UNISEX,YES,4,FloorPlan/Whitman College/HARGADON/4.pdf,5,7,11,14,7,10,18,6,HARGADONG407B
HARIRI,A303,DOUBLE,302,Yeh College,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/Yeh College/HARIRI/3.pdf,8,13,14,10,10,13,18,8,HARIRIA303
HARIRI,A305,SINGLE,148,Yeh College,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/Yeh College/HARIRI/3.pdf,8,13,14,10,10,13,18,8,HARIRIA305
HARIRI,A306,SINGLE,152,Yeh College,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/Yeh College/HARIRI/3.pdf,8,13,14,10,10,13,18,8,HARIRIA306
HARIRI,A308,SINGLE,151,Yeh College,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/Yeh College/HARIRI/3.pdf,8,13,14,10,10,13,18,8,HARIRIA308
HARIRI,A311A,SINGLE,145,Yeh College,NEW COLLEGE,YES,JACK-AND-JILL,YES,3,FloorPlan/Yeh College/HARIRI/3.pdf,8,13,14,10,10,13,18,8,HARIRIA311A
HARIRI,A311B,SINGLE,146,Yeh College,NEW COLLEGE,YES,JACK-AND-JILL,YES,3,FloorPlan/Yeh College/HARIRI/3.pdf,8,13,14,10,10,13,18,8,HARIRIA311B
HARIRI,A317,DOUBLE,285,Yeh College,NEW COLLEGE,YES,UNISEX,YES,3,FloorPlan/Yeh College/HARIRI/3.pdf,8,13,14,10,10,13,18,8,HARIRIA317
HARIRI,A410A,SINGLE,240,Yeh College,NEW COLLEGE,YES,PRIVATE,YES,4,FloorPlan/Yeh College/HARIRI/4.pdf,8,13,14,10,10,13,18,8,HARIRIA410A
HARIRI,A416,DOUBLE,245,Yeh College,NEW COLLEGE,YES,UNISEX,YES,4,FloorPlan/Yeh College/HARIRI/4.pdf,8,13,14,10,10,13,18,8,HARIRIA416
HARIRI,A417,SINGLE,158,Yeh College,NEW COLLEGE,YES,UNISEX,YES,4,FloorPlan/Yeh College/HARIRI/4.pdf,8,13,14,10,10,13,18,8,HARIRIA417
HARIRI,A419,SINGLE,153,Yeh College,NEW COLLEGE,YES,UNISEX,YES,4,FloorPlan/Yeh College/HARIRI/4.pdf,8,13,14,10,10,13,18,8,HARIRIA419
HARIRI,A507,SINGLE,151,Yeh College,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/Yeh College/HARIRI/5.pdf,8,13,14,10,10,13,18,8,HARIRIA507
HARIRI,A510A,SINGLE,144,Yeh College,NEW COLLEGE,YES,JACK-AND-JILL,YES,5,FloorPlan/Yeh College/HARIRI/5.pdf,8,13,14,10,10,13,18,8,HARIRIA510A
HARIRI,A510B,SINGLE,146,Yeh College,NEW COLLEGE,YES,JACK-AND-JILL,YES,5,FloorPlan/Yeh College/HARIRI/5.pdf,8,13,14,10,10,13,18,8,HARIRIA510B
HARIRI,A517,SINGLE,157,Yeh College,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/Yeh College/HARIRI/5.pdf,8,13,14,10,10,13,18,8,HARIRIA517
HARIRI,A519,SINGLE,153,Yeh College,NEW COLLEGE,YES,UNISEX,YES,5,FloorPlan/Yeh College/HARIRI/5.pdf,8,13,14,10,10,13,18,8,HARIRIA519
HARIRI,A601,QUAD,454,Yeh College,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/Yeh College/HARIRI/6.pdf,8,13,14,10,10,13,18,8,HARIRIA601
HARIRI,A603,DOUBLE,302,Yeh College,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/Yeh College/HARIRI/6.pdf,8,13,14,10,10,13,18,8,HARIRIA603
HARIRI,A604,SINGLE,152,Yeh College,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/Yeh College/HARIRI/6.pdf,8,13,14,10,10,13,18,8,HARIRIA604
HARIRI,A605,SINGLE,150,Yeh College,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/Yeh College/HARIRI/6.pdf,8,13,14,10,10,13,18,8,HARIRIA605
HARIRI,A606,SINGLE,151,Yeh College,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/Yeh College/HARIRI/6.pdf,8,13,14,10,10,13,18,8,HARIRIA606
HARIRI,A608,SINGLE,151,Yeh College,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/Yeh College/HARIRI/6.pdf,8,13,14,10,10,13,18,8,HARIRIA608
HARIRI,A613A,SINGLE,144,Yeh College,NEW COLLEGE,YES,JACK-AND-JILL,YES,6,FloorPlan/Yeh College/HARIRI/6.pdf,8,13,14,10,10,13,18,8,HARIRIA613A
HARIRI,A613B,SINGLE,146,Yeh College,NEW COLLEGE,YES,JACK-AND-JILL,YES,6,FloorPlan/Yeh College/HARIRI/6.pdf,8,13,14,10,10,13,18,8,HARIRIA613B
HARIRI,A614,SINGLE,149,Yeh College,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/Yeh College/HARIRI/6.pdf,8,13,14,10,10,13,18,8,HARIRIA614
HARIRI,A615,SINGLE,147,Yeh College,NEW COLLEGE,YES,UNISEX,YES,6,FloorPlan/Yeh College/HARIRI/6.pdf,8,13,14,10,10,13,18,8,HARIRIA615
HENRY,101,SINGLE,165,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY101
HENRY,102,SINGLE,197,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY102
HENRY,103,SINGLE,202,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY103
HENRY,104,SINGLE,595,UPPERCLASS,SLUMS,NO,PRIVATE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY104
HENRY,111,TRIPLE,388,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY111
HENRY,112,TRIPLE,395,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY112
HENRY,113,QUAD,519,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY113
HENRY,114,QUAD,519,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY114
HENRY,115,SINGLE,238,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY115
HENRY,116,SINGLE,210,UPPERCLASS,SLUMS,NO,FEMALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY116
HENRY,121,DOUBLE,313,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY121
HENRY,122,TRIPLE,392,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY122
HENRY,123,QUAD,523,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY123
HENRY,124,QUAD,518,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY124
HENRY,125,SINGLE,238,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY125
HENRY,131,SINGLE,139,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY131
HENRY,132,SINGLE,176,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY132
HENRY,133,QUAD,524,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY133
HENRY,134,TRIPLE,473,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY134
HENRY,136,SINGLE,142,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY136
HENRY,137,SINGLE,137,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY137
HENRY,141,QUAD,642,UPPERCLASS,SLUMS,NO,FEMALE,NO,4,FloorPlan/UPPERCLASS/HENRY/4.pdf,7,3,7,17,9,10,18,6,HENRY141
HENRY,151,TRIPLE,406,UPPERCLASS,SLUMS,NO,NONE,NO,5,FloorPlan/UPPERCLASS/HENRY/5.pdf,7,3,7,17,9,10,18,6,HENRY151
HENRY,201,SINGLE,182,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY201
HENRY,202,SINGLE,187,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY202
HENRY,203,SINGLE,209,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY203
HENRY,204,SINGLE,213,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY204
HENRY,205,SINGLE,198,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY205
HENRY,206,SINGLE,193,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY206
HENRY,207,SINGLE,193,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY207
HENRY,211,SINGLE,175,UPPERCLASS,SLUMS,NO,MALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY211
HENRY,212,TRIPLE,401,UPPERCLASS,SLUMS,NO,MALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY212
HENRY,213,SINGLE,179,UPPERCLASS,SLUMS,NO,MALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY213
HENRY,215,DOUBLE,366,UPPERCLASS,SLUMS,NO,MALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY215
HENRY,216,DOUBLE,363,UPPERCLASS,SLUMS,NO,MALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY216
HENRY,217,DOUBLE,392,UPPERCLASS,SLUMS,NO,MALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY217
HENRY,218,SINGLE,165,UPPERCLASS,SLUMS,NO,MALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY218
HENRY,220,SINGLE,179,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY220
HENRY,221,SINGLE,133,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY221
HENRY,222,SINGLE,93,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY222
HENRY,223,SINGLE,133,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY223
HENRY,224,SINGLE,167,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY224
HENRY,225,DOUBLE,370,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY225
HENRY,226,TRIPLE,490,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY226
HENRY,227,SINGLE,110,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY227
HENRY,228,SINGLE,106,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY228
HENRY,229,SINGLE,166,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY229
HENRY,230,SINGLE,143,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY230
HENRY,231,SINGLE,144,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY231
HENRY,232,TRIPLE,454,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY232
HENRY,233,SINGLE,194,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY233
HENRY,234,TRIPLE,436,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY234
HENRY,235,SINGLE,164,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY235
HENRY,236,SINGLE,181,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY236
HENRY,301,SINGLE,216,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY301
HENRY,302,TRIPLE,436,UPPERCLASS,SLUMS,NO,NONE,NO,0,FloorPlan/UPPERCLASS/HENRY/0.pdf,7,3,7,17,9,10,18,6,HENRY302
HENRY,311,TRIPLE,407,UPPERCLASS,SLUMS,NO,MALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY311
HENRY,312,SINGLE,196,UPPERCLASS,SLUMS,NO,MALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY312
HENRY,313,SINGLE,194,UPPERCLASS,SLUMS,NO,MALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY313
HENRY,314,TRIPLE,431,UPPERCLASS,SLUMS,NO,MALE,NO,1,FloorPlan/UPPERCLASS/HENRY/1.pdf,7,3,7,17,9,10,18,6,HENRY314
HENRY,321,TRIPLE,457,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY321
HENRY,323,SINGLE,113,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY323
HENRY,324,TRIPLE,461,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY324
HENRY,331,QUAD,525,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY331
HENRY,332,SINGLE,120,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY332
HENRY,333,TRIPLE,402,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,3,FloorPlan/UPPERCLASS/HENRY/3.pdf,7,3,7,17,9,10,18,6,HENRY333
HENRY,222A,SINGLE,139,UPPERCLASS,SLUMS,NO,MALE and FEMALE,NO,2,FloorPlan/UPPERCLASS/HENRY/2.pdf,7,3,7,17,9,10,18,6,HENRY222A
HOLDER,11,DOUBLE,305,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER11
HOLDER,12,SINGLE,200,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf,12,5,3,18,9,8,17,7,HOLDER12
HOLDER,21,DOUBLE,305,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER21
HOLDER,22,SINGLE,110,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf,12,5,3,18,9,8,17,7,HOLDER22
HOLDER,24,SINGLE,110,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER24
HOLDER,25,SINGLE,125,Rockefeller College,ROMA,NO,NONE,NO,4,FloorPlan/Rockefeller College/HOLDER/4.pdf,12,5,3,18,9,8,17,7,HOLDER25
HOLDER,26,SINGLE,235,Rockefeller College,ROMA,NO,NONE,NO,4,FloorPlan/Rockefeller College/HOLDER/4.pdf,12,5,3,18,9,8,17,7,HOLDER26
HOLDER,27,QUAD,620,Rockefeller College,ROMA,NO,NONE,NO,5,FloorPlan/Rockefeller College/HOLDER/5.pdf,12,5,3,18,9,8,17,7,HOLDER27
HOLDER,36,SINGLE,190,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER36
HOLDER,41,QUAD,470,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER41
HOLDER,42,QUAD,448,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER42
HOLDER,46,QUAD,549,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER46
HOLDER,47,SINGLE,121,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER47
HOLDER,51,QUAD,445,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER51
HOLDER,52,QUAD,437,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER52
HOLDER,55,SINGLE,186,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf,12,5,3,18,9,8,17,7,HOLDER55
HOLDER,56,SINGLE,122,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER56
HOLDER,57,SINGLE,160,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER57
HOLDER,61,QUAD,508,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER61
HOLDER,62,QUAD,444,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER62
HOLDER,63,QUAD,530,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER63
HOLDER,66,QUAD,523,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf,12,5,3,18,9,8,17,7,HOLDER66
HOLDER,67,DOUBLE,761,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER67
HOLDER,68,SINGLE,179,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER68
HOLDER,69,SINGLE,278,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER69
HOLDER,71,QUAD,435,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER71
HOLDER,72,QUAD,418,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER72
HOLDER,73,QUAD,467,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER73
HOLDER,74,DOUBLE,326,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf,12,5,3,18,9,8,17,7,HOLDER74
HOLDER,75,SINGLE,135,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf,12,5,3,18,9,8,17,7,HOLDER75
HOLDER,76,SINGLE,169,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf,12,5,3,18,9,8,17,7,HOLDER76
HOLDER,78,SINGLE,250,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER78
HOLDER,79,SINGLE,176,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER79
HOLDER,81,QUAD,483,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER81
HOLDER,87,SINGLE,190,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER87
HOLDER,88,SINGLE,215,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER88
HOLDER,91,DOUBLE,434,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER91
HOLDER,92,QUAD,440,Rockefeller College,ROMA,NO,NONE,NO,1,FloorPlan/Rockefeller College/HOLDER/1.pdf,12,5,3,18,9,8,17,7,HOLDER92
HOLDER,93,DOUBLE,197,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf,12,5,3,18,9,8,17,7,HOLDER93
HOLDER,94,DOUBLE,201,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,2,FloorPlan/Rockefeller College/HOLDER/2.pdf,12,5,3,18,9,8,17,7,HOLDER94
HOLDER,95,SINGLE,112,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER95
HOLDER,96,DOUBLE,246,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER96
HOLDER,97,SINGLE,118,Rockefeller College,ROMA,NO,MALE AND FEMALE,NO,3,FloorPlan/Rockefeller College/HOLDER/3.pdf,12,5,3,18,9,8,17,7,HOLDER97
